promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts
,23.61,0.67,68.0,11,Frozen,frozen foods,2022-05-22 03:00:00,43
,22.03,0.0,45.7,4,Bakery,bread and pastry,2022-05-22 04:00:00,70
,21.28,0.0,58.9,9,General,mixed baskets,2022-05-22 05:00:00,71
,21.82,0.0,61.7,5,General,mixed baskets,2022-05-22 06:00:00,88
,20.76,0.0,55.0,9,Dairy,milk and yogurt aisle,2022-05-22 07:00:00,61
,19.97,0.0,55.5,6,General,mixed baskets,2022-05-22 08:00:00,58
,27.73,0.84,67.4,11,General,mixed baskets,2022-05-22 09:00:00,40
,24.27,0.0,52.4,6,Produce,fresh fruit and veg,2022-05-22 10:00:00,104
,25.61,4.21,73.2,9,Produce,fresh fruit and veg,2022-05-22 11:00:00,100
,24.42,0.0,60.1,5,Produce,fresh fruit and veg,2022-05-22 12:00:00,101
,19.65,0.0,57.3,7,General,mixed baskets,2022-05-22 13:00:00,103
,23.25,0.0,57.5,8,Frozen,frozen foods,2022-05-22 14:00:00,40
,20.97,0.0,62.4,5,General,mixed baskets,2022-05-22 15:00:00,58
,21.18,0.0,67.5,7,Dairy,milk and yogurt aisle,2022-05-22 16:00:00,63
,22.89,0.0,47.2,13,Produce,fresh fruit and veg,2022-05-22 17:00:00,103
,23.58,4.27,76.9,9,Bakery,bread and pastry,2022-05-22 18:00:00,92
,23.4,0.73,52.5,11,Frozen,frozen foods,2022-05-22 19:00:00,106
,23.48,0.0,48.7,6,General,mixed baskets,2022-05-22 20:00:00,106
,22.45,0.16,57.7,11,Produce,fresh fruit and veg,2022-05-22 21:00:00,40
,23.25,3.22,66.9,7,Produce,fresh fruit and veg,2022-05-22 22:00:00,55
,26.27,0.0,41.8,8,Bakery,bread and pastry,2022-05-22 23:00:00,44
,28.49,0.0,68.8,4,Frozen,frozen foods,2022-05-23 00:00:00,27
,25.84,1.37,56.3,7,Dairy,milk and yogurt aisle,2022-05-23 01:00:00,41
,22.51,0.0,61.2,10,Dairy,milk and yogurt aisle,2022-05-23 02:00:00,37
,24.04,0.0,58.9,4,Produce,fresh fruit and veg,2022-05-23 03:00:00,56
,25.45,2.77,68.9,7,Produce,fresh fruit and veg,2022-05-23 04:00:00,63
,25.56,0.0,56.4,6,Bakery,bread and pastry,2022-05-23 05:00:00,44
,26.1,0.0,58.2,10,Produce,fresh fruit and veg,2022-05-23 06:00:00,36
,26.15,0.0,56.4,7,General,mixed baskets,2022-05-23 07:00:00,37
,20.8,0.0,53.3,13,General,mixed baskets,2022-03-01 20:00:00,94
,25.19,0.0,51.1,9,Dairy,milk and yogurt aisle,2022-03-01 21:00:00,41
,22.99,0.0,48.1,7,Dairy,milk and yogurt aisle,2022-03-01 22:00:00,35
